0.69886,1.9298,2.9947,26
0.54662,2.3941,3.4303,26
1.5673,2.1747,4.2265,13
1.2527,2.6843,4.3326,10
0.63682,1.9467,3.1211,9
1.9784,1.8987,3.8193,54
1.1929,1.8473,3.6436,36
2.4689,2.7242,4.9912,20
1.3774,1.5209,4.1737,10
1.3909,2.1561,3.1757,130
0.63817,1.9464,3.1204,23
0.4592,2.4509,2.5657,50
2.1177,2.4269,4.1145,11
1.6126,2.2528,4.1263,18
2.4672,2.7239,4.9902,133
0.63693,1.9472,3.1191,37
1.5638,1.7144,3.3279,8
0.51822,3.0389,2.4342,58
0.56975,2.5207,2.5802,11
2.9038,2.7438,5.8828,15
6.1723,2.863,2.5367,35
4.6825,2.9899,0.4053,54
2.3484,2.4106,3.7559,9
0.846,3.0825,3.6266,12
1.441,2.2523,3.5657,18
0.8218,3.0799,3.6024,14
2.3685,2.2381,3.8114,15
1.1919,1.8488,3.6434,9
2.4262,2.3368,4.5576,64
2.5833,2.6257,4.0284,24
1.2593,2.6847,4.3356,12
1.891,1.9656,3.9065,78
1.1212,2.7987,3.6467,28
2.4531,2.4876,5.0954,9
1.6064,2.6228,3.2974,13
2.1688,2.1866,4.1014,23
0.78775,1.9023,3.3723,15
2.3487,2.4104,3.7551,27
2.3504,2.4126,3.7573,13
2.1836,1.8847,4.8998,19
2.6472,2.2912,4.7935,61
2.3667,2.239,3.8113,32
1.381,1.5863,3.8344,10
2.4709,2.7226,4.995,22
1.8901,1.9661,3.907,79
0.77954,2.1421,3.958,44
1.6017,1.836,4.2592,43
2.4688,2.7239,4.9924,116
1.4451,2.3901,3.2599,29
5.9246,2.8797,2.2028,18
1.8597,1.801,3.4744,22
1.9777,3.0265,4.3021,19
2.013,1.9499,4.7509,25
1.0973,2.5798,4.2701,21
1.8803,2.1503,4.8603,10
1.6138,1.8053,3.967,32
1.6043,2.0106,3.3942,18
0.99584,2.7769,3.5475,47
2.7724,2.5909,4.6376,9
0.90684,2.8338,3.8046,7
1.376,2.388,3.8424,32
1.0823,1.7416,3.6146,10
1.1201,2.7999,3.6457,59
1.8393,1.8006,4.0946,56
1.6471,1.7955,4.3327,9
1.3588,2.3695,4.3716,6
0.91244,2.4612,2.7715,16
1.91,2.0682,4.3845,45
0.06676,2.7973,2.8317,29
1.0872,1.9608,4.2607,40
0.94503,2.3383,3.0064,11
1.6317,2.3958,4.5863,7
0.97957,2.0889,2.8326,46
0.74523,1.9992,2.7441,24
1.6128,1.8055,3.9684,54
0.91263,2.4609,2.7722,18
1.3817,1.5869,3.8361,58
2.7727,2.5907,4.6391,13
1.084,2.137,3.6271,19
1.1189,2.802,3.6474,18
1.9759,1.9869,4.4761,11
1.0858,1.9621,4.2599,12
1.853,1.6503,3.45,17
1.6622,2.4802,3.9992,11
2.1109,2.5554,4.9227,47
2.1559,2.3801,3.7113,28
1.1855,3.0751,3.4177,22
1.4462,1.4655,4.2331,28
2.4786,2.7747,4.2379,6
0.61735,3.0008,3.6117,16
1.625,1.7534,4.2346,18
0.74542,1.9978,2.7431,78
0.6898,2.1941,3.9433,103
2.6898,2.6028,4.5381,30
1.9963,1.9245,4.7024,4
0.48376,2.2489,3.6645,7
1.9906,2.1289,3.4394,27
1.3817,2.9247,3.5369,18
1.0817,2.191,3.6362,38
2.5307,1.9988,4.4683,27
1.4914,1.7353,4.4227,7
1.6115,2.5926,3.5826,23
1.6111,1.8042,3.9677,9
2.0628,2.2865,4.0713,13
2.7132,2.3751,5.0133,29
0.44244,2.5318,2.9551,19
2.4782,2.2372,5.1682,5
0.0,0.0,0.0,1170
0.0,0.0,0.0,1170
